,LCP1,LCP2,LCP3,LCP4,LCP5,LCP6,LCP7,LCP8,LCP9,LCP10,LCP11,Label
873,1.0,-4.630402,11.166113,-18.690525,24.05431,-24.825464,20.764057,-13.792708,6.9020596,-2.3207152,0.39251527,ang
880,1.0,-3.7658908,7.861717,-12.030303,14.762564,-15.019075,12.739956,-8.904051,4.928122,-1.951772,0.43154833,ang
881,1.0,-3.813995,8.017712,-12.424654,15.385705,-15.674522,13.258543,-9.185743,5.07458,-2.0323415,0.4386537,ang
882,1.0,-4.2490263,9.688095,-15.835679,20.328022,-21.189949,18.09408,-12.468108,6.701968,-2.5526185,0.51410025,ang
883,1.0,-3.9184833,8.401537,-13.108467,16.341635,-16.776724,14.268754,-9.95108,5.4975615,-2.1901062,0.48238757,ang
912,1.0,-4.4104652,10.453877,-17.600433,23.03881,-24.29005,20.771257,-14.192258,7.463111,-2.7546022,0.5472141,ang
917,1.0,-4.11639,9.132239,-14.525881,18.284454,-18.878899,16.098722,-11.227123,6.196499,-2.4480813,0.52453905,ang
922,1.0,-5.6890006,16.183708,-30.742031,43.560776,-48.258392,42.31378,-28.909538,14.652656,-4.9309564,0.82661027,ang
923,1.0,-4.6071267,11.307469,-19.529108,26.039196,-27.81366,24.00653,-16.515924,8.718826,-3.2268035,0.64178026,ang
924,1.0,-4.820496,12.260532,-21.770569,29.702774,-32.378372,28.480896,-19.933931,10.659787,-3.956799,0.7732598,ang
935,1.0,-150.95497,757.32684,-1936.0438,3347.3035,-4324.718,4317.3984,-3329.4973,1916.8813,-744.2856,145.58798,sad
936,1.0,675.9706,-21545.926,97368.56,-215618.16,291918.34,-257392.67,145270.92,-47133.36,6368.3423,21.832191,sad
939,1.0,-4.9786377,12.400271,-20.849365,26.256203,-25.584476,19.223232,-10.663538,3.8377817,-0.5916437,-0.048820358,sad
941,1.0,-4.818216,12.281363,-22.043995,30.563244,-33.91221,30.395935,-21.797167,12.062886,-4.6926665,0.9646816,sad
943,1.0,152.16705,235.64417,-4065.8376,12287.587,-19630.82,19712.514,-12494.3545,4376.155,-566.5665,-5.670336,sad
945,1.0,-4.492553,10.823591,-18.648058,24.976927,-26.832897,23.328289,-16.234627,8.7217865,-3.30266,0.66504043,sad
949,1.0,-4.2807217,9.991454,-16.774635,21.964947,-23.168858,19.843918,-13.645775,7.265245,-2.7455008,0.5617199,sad
950,1.0,-4.264657,10.06756,-17.159208,22.733408,-24.23814,20.998394,-14.584667,7.8328123,-2.9970698,0.62684625,sad
951,1.0,-4.088872,9.37008,-15.723015,20.634077,-21.937086,19.05,-13.316036,7.2546053,-2.826204,0.59534824,sad
955,1.0,-4.997483,13.15535,-24.161957,33.880478,-37.644333,33.53287,-23.653517,12.721749,-4.760708,0.93525875,sad
957,1.0,-4.033653,7.5405393,-8.264159,4.1621437,3.4360924,-10.260263,12.470243,-9.694258,4.767935,-1.1247454,sad
958,1.0,-4.4928293,10.80177,-18.398678,24.342857,-25.96413,22.44983,-15.530666,8.249371,-3.0384521,0.58991003,sad
959,1.0,-4.287166,10.332152,-17.889795,24.016624,-25.964876,22.773333,-16.043713,8.723157,-3.3691227,0.7269164,sad
960,1.0,-4.423758,10.343283,-17.276999,22.56543,-23.752728,20.304579,-13.937735,7.4383364,-2.8179073,0.56301546,sad
961,1.0,-4.3812246,10.536637,-18.024532,23.896698,-25.5503,22.169758,-15.426159,8.256886,-3.1043468,0.63767576,sad
962,1.0,-5.010426,13.267911,-24.578766,34.83143,-39.130707,35.224995,-25.149809,13.759125,-5.290124,1.0809772,sad
963,1.0,-4.2313094,9.5980215,-15.683235,20.051094,-20.669174,17.31964,-11.659437,6.052578,-2.2108457,0.43691665,sad
964,1.0,-5.057009,13.303774,-24.30937,33.903,-37.491657,33.268085,-23.380295,12.50134,-4.6129794,0.8782919,sad
965,1.0,-5.460394,15.237965,-28.909103,41.303154,-46.35145,41.342163,-28.965446,15.285797,-5.4858284,1.0064634,sad
966,1.0,-4.741169,11.8362665,-20.699415,27.874384,-30.068472,26.256975,-18.289541,9.704248,-3.5498748,0.6809068,sad
967,1.0,-4.709092,11.82852,-20.951414,28.551916,-31.040516,27.191292,-18.955002,10.116245,-3.762682,0.7371441,sad
968,1.0,-4.794786,12.1004,-21.445621,29.251806,-31.835165,27.921516,-19.485683,10.391767,-3.842566,0.7407014,sad
969,1.0,-4.334921,10.454284,-17.985645,23.984509,-25.795118,22.453526,-15.684732,8.441187,-3.167056,0.64694995,sad
970,1.0,-5.1505384,13.65425,-24.902,34.53106,-37.888504,33.248314,-23.02697,12.047554,-4.295413,0.78444207,sad
971,1.0,-33.960316,162.94519,-413.48984,713.5344,-916.5837,904.1684,-683.78467,382.48972,-142.93295,26.58685,sad
973,1.0,-4.2167673,9.982146,-17.115479,22.73469,-24.246326,20.935387,-14.469381,7.7167397,-2.9438903,0.6313233,sad
976,1.0,-4.652728,11.480422,-19.831148,26.290901,-27.738049,23.460735,-15.720678,8.044666,-2.8684173,0.5419403,exc
977,1.0,-4.3326488,10.356494,-17.952206,24.108303,-25.948507,22.711956,-15.9053,8.600008,-3.3457856,0.7161884,exc
978,1.0,-4.1838403,9.645279,-16.176683,21.172304,-22.270597,19.05114,-13.045953,6.90933,-2.6151726,0.53930026,exc
979,1.0,-4.4029555,10.367831,-17.371672,22.71055,-23.973045,20.619892,-14.247101,7.611514,-2.8336725,0.5460365,exc
980,1.0,-4.09053,8.792593,-13.651485,17.221094,-18.359293,16.717049,-12.841098,7.957484,-3.4807918,0.7772318,exc
981,1.0,-3.6259549,7.3734493,-11.217174,13.878831,-14.337673,12.49287,-9.048995,5.29716,-2.2803252,0.5497894,exc
982,1.0,-4.6919975,11.753714,-20.654327,27.926891,-30.101212,26.102016,-17.992981,9.46883,-3.4635248,0.6774893,exc
983,1.0,1786.2917,-9562.482,24903.236,-41697.816,49604.945,-43174.04,26863.266,-10941.237,2315.9321,-82.377014,exc
984,1.0,-5.4027023,14.970489,-28.101524,39.616962,-43.868725,38.635277,-26.667936,13.764182,-4.7839947,0.8479673,exc
985,1.0,-5.073935,13.381037,-24.247787,33.35781,-36.275482,31.519224,-21.5577,11.117148,-3.9184492,0.71873254,exc
986,1.0,360.84988,-1941.4463,5124.7256,-8748.0205,10608.584,-9403.637,5987.963,-2544.9812,592.58,-35.577103,exc
987,1.0,-4.6592927,11.675348,-20.32131,26.954779,-28.261742,23.656277,-15.574245,7.752489,-2.6407347,0.47893074,exc
988,1.0,-4.415928,10.3198395,-16.931637,21.517677,-22.011417,18.265629,-12.036148,5.992075,-2.0454736,0.36868486,exc
989,1.0,-3.6304216,7.2817917,-10.939251,13.43647,-13.854174,12.126911,-8.863258,5.2394896,-2.2405453,0.506828,exc
990,1.0,-5.465156,15.489624,-29.931126,43.485992,-49.681183,45.30935,-32.613857,17.769295,-6.6425543,1.2863694,exc
993,1.0,-4.841899,12.404498,-22.205057,30.431562,-33.07684,28.80877,-19.845959,10.381377,-3.7374012,0.69545794,exc
994,1.0,-5.073291,13.331312,-24.227404,33.545372,-36.668335,31.926788,-21.908709,11.407726,-4.0885468,0.75893337,exc
996,1.0,-4.387633,10.438763,-17.66052,23.21505,-24.476303,20.834747,-14.179863,7.3906727,-2.6542573,0.5064633,exc
997,1.0,-3.5712838,7.208416,-10.882594,13.316365,-13.59243,11.729623,-8.388733,4.81548,-2.0065312,0.45346278,exc
998,1.0,-5.7171288,16.351507,-31.156261,44.03506,-48.338184,41.71051,-27.834023,13.65082,-4.3932104,0.6937141,exc
999,1.0,-4.992602,12.997336,-23.512121,32.66536,-36.245644,32.45524,-23.200924,12.722417,-4.8374424,0.95730084,exc
1000,1.0,-5.9262333,17.537683,-34.415676,49.72927,-55.273354,47.81464,-31.737455,15.424547,-4.92968,0.77985054,exc
1001,1.0,-4.0063543,9.012566,-14.940254,19.45147,-20.454552,17.561243,-12.171428,6.5712194,-2.5649557,0.5575782,exc
1002,1.0,-3.9967518,9.002144,-15.025775,19.722399,-20.99784,18.332981,-12.932673,7.151097,-2.8604636,0.6235855,exc
1005,1.0,-4.5654893,11.280165,-19.892155,27.190342,-29.800005,26.459753,-18.806227,10.330173,-4.0223722,0.8418304,exc
1006,1.0,-4.8336196,12.218288,-21.477276,28.914825,-31.007128,26.777122,-18.325726,9.519823,-3.4067478,0.63545847,exc
1008,1.0,-4.41028,10.423581,-17.557638,23.11343,-24.594185,21.34402,-14.926507,8.12126,-3.1237936,0.63969266,exc
1009,1.0,635.4225,-3617.0251,9668.468,-16460.305,20003.887,-17970.629,11700.085,-5049.11,1126.9426,-36.24812,exc
1011,1.0,-4.7447333,11.742889,-20.232405,26.834715,-28.498838,24.44594,-16.680897,8.702463,-3.1713452,0.61488795,exc
1012,1.0,-4.7051163,11.600101,-20.08009,26.911512,-28.889362,25.031918,-17.295979,9.175754,-3.4016337,0.6661485,exc
1013,1.0,-4.460725,10.665107,-18.084633,23.747906,-25.053616,21.419243,-14.644129,7.7066975,-2.8582942,0.573687,exc
1014,1.0,-4.756731,11.63184,-19.676285,25.577,-26.635525,22.411789,-14.96378,7.5556917,-2.6024394,0.4630324,exc
1016,1.0,-3.869757,8.541254,-14.103937,18.45334,-19.626953,17.111214,-12.137232,6.777771,-2.7726414,0.6471878,exc
1017,1.0,-5.20713,13.835192,-24.990982,34.07875,-36.556618,31.131214,-20.71217,10.276409,-3.4194498,0.5760536,exc
1018,1.0,180.23727,-811.27783,1796.7784,-2641.6865,2859.1516,-2324.1086,1337.6636,-440.57907,8.455905,35.987583,exc
1020,1.0,-4.6197267,11.450809,-20.01017,26.904476,-28.885303,25.01857,-17.236832,9.078403,-3.3270154,0.64367956,exc
1021,1.0,-5.760192,16.878586,-33.234707,48.69278,-55.433746,49.67141,-34.63111,18.01606,-6.326915,1.135748,exc
1023,1.0,-4.6763697,11.6983385,-20.546757,27.720438,-29.74585,25.63973,-17.495869,9.074348,-3.2437592,0.6048122,exc
1024,1.0,-5.026941,13.293655,-24.469406,34.409855,-38.427048,34.48097,-24.573574,13.384077,-5.0772076,1.0136406,exc
1025,1.0,-4.93665,12.555032,-22.162386,30.057072,-32.550312,28.433247,-19.762974,10.494894,-3.8555498,0.73301727,exc
1067,1.0,-4.383612,10.138829,-16.90776,22.052908,-23.028292,19.460472,-13.155759,6.874896,-2.5303261,0.4850094,ang
1071,1.0,179.28703,-1054.9647,2864.4866,-4927.3804,6058.8755,-5532.308,3688.7004,-1649.1162,391.4053,-19.377457,ang
1076,1.0,-4.671688,11.598224,-20.436546,27.934326,-30.5866,27.072952,-19.160831,10.477621,-4.0260396,0.8123862,ang
1121,1.0,-4.345996,10.225859,-17.315838,22.932331,-24.508284,21.294546,-14.862658,8.043234,-3.080532,0.6316301,ang
1122,1.0,-3.8535001,8.410702,-13.745641,17.834116,-18.792439,16.221815,-11.353294,6.270647,-2.5003428,0.5416704,ang
1123,1.0,-4.0472617,8.83158,-14.010971,17.77464,-18.548992,16.023935,-11.376031,6.4448385,-2.6283937,0.5762678,ang
1124,1.0,-4.6030073,11.228992,-19.315498,25.798302,-27.738018,24.184286,-16.869005,9.0634365,-3.409348,0.6788959,ang
1125,1.0,-4.459922,10.500644,-17.437597,22.571304,-23.603718,20.106478,-13.796345,7.336558,-2.7280424,0.52592057,ang
1137,1.0,-4.751791,11.353908,-18.577698,23.468685,-23.99863,19.94731,-13.149088,6.561183,-2.2502296,0.40162167,ang
1138,1.0,-4.977669,12.980085,-23.576647,32.832268,-36.356552,32.3213,-22.824253,12.330313,-4.6211214,0.90386933,ang
1139,1.0,-5.9760523,17.962397,-35.871155,52.99105,-60.8622,55.256687,-39.172085,20.711475,-7.349274,1.3192843,ang
1140,1.0,-5.610515,15.948495,-30.572697,43.918266,-49.50345,44.411003,-31.299175,16.564573,-5.9282875,1.0778419,ang
1141,1.0,-5.052883,13.340411,-24.396284,33.991463,-37.50206,33.122192,-23.123564,12.262965,-4.4864764,0.8548542,ang
1142,1.0,-4.9401736,12.860924,-23.384993,32.64362,-36.295296,32.474144,-23.132938,12.643042,-4.8225665,0.96892,ang
1143,1.0,-5.086972,13.543607,-25.023388,35.28807,-39.500393,35.530426,-25.38293,13.85425,-5.2560463,1.0453514,ang
1144,1.0,-4.4568043,10.746419,-18.602736,25.061031,-27.13195,23.843887,-16.797928,9.157373,-3.5354748,0.72954696,ang
1145,1.0,-5.5104203,15.508886,-29.546543,42.300385,-47.660297,42.87008,-30.391077,16.231125,-5.8867273,1.0936505,ang
1148,1.0,-5.565562,15.62888,-29.580719,41.95362,-46.52391,40.782032,-27.884342,14.203016,-4.8188376,0.81019807,ang
1152,1.0,-4.6213408,11.502016,-20.410494,28.019958,-30.670528,26.988956,-18.928268,10.22822,-3.903708,0.7997719,sad
1153,1.0,16.058086,-103.77398,297.30515,-542.0148,703.27356,-673.91394,474.00168,-231.97516,67.58768,-7.4937253,sad
1154,1.0,-4.5300856,11.0844555,-19.371567,26.267181,-28.579926,25.160885,-17.730797,9.654479,-3.7179523,0.7674041,sad
1155,1.0,-4.120939,9.228318,-15.203033,19.793478,-20.879772,18.04729,-12.627127,6.93056,-2.7640615,0.6016644,sad
1178,1.0,-4.540332,11.273777,-19.993992,27.28633,-29.735783,26.18135,-18.35714,9.879688,-3.7582638,0.7696717,sad
1179,1.0,-1.4967549,-4.8138704,22.68618,-49.048996,72.14055,-78.97777,65.68356,-40.598038,17.100948,-3.6771982,sad
1180,1.0,1051.5178,-5027.0195,12043.29,-19290.166,22673.727,-20053.729,13108.364,-5856.941,1423.1523,-71.14912,sad
1181,1.0,-5.3960667,14.924449,-28.15776,39.998837,-44.562317,39.401867,-27.291162,14.197287,-5.014142,0.9013575,sad
1182,1.0,-4.344026,10.387424,-17.906319,23.949034,-25.74017,22.450258,-15.67403,8.4486065,-3.2308555,0.6664847,sad
1183,1.0,-4.1725097,9.715532,-16.503695,21.864384,-23.3609,20.311665,-14.181417,7.691194,-2.9699583,0.619933,sad
1184,1.0,1.8286486,-18.540287,53.07209,-97.778244,132.69333,-138.40982,111.72075,-68.22028,29.266783,-6.6373467,sad
1185,1.0,-5.016536,13.153505,-23.818798,32.80785,-35.815807,31.323107,-21.637356,11.289891,-4.028628,0.74743116,sad
1186,1.0,-3.9542232,8.980699,-15.039274,19.622656,-20.748425,17.926512,-12.44862,6.7154837,-2.5904279,0.54705805,sad
1187,1.0,-4.212572,9.745154,-16.351082,21.520931,-22.944778,19.966946,-14.023481,7.643779,-2.9477587,0.610036,sad
1188,1.0,-3.9968035,9.160705,-15.3880415,20.155128,-21.364655,18.474903,-12.879728,6.978592,-2.7275882,0.5995299,sad
1189,1.0,-4.5393734,11.234955,-19.877905,27.139992,-29.61171,26.09766,-18.339573,9.908039,-3.783723,0.7786361,sad
1190,1.0,-4.254849,9.635821,-15.692871,19.9987,-20.62295,17.40154,-11.825954,6.23565,-2.3235106,0.4523661,sad
1191,1.0,-4.1161532,9.488493,-16.119457,21.449015,-23.038795,20.227139,-14.314902,7.8910985,-3.1506755,0.6967326,sad
1192,1.0,-4.220476,9.952836,-17.059658,22.717508,-24.399147,21.380304,-15.040279,8.206213,-3.212375,0.6860574,sad
1193,1.0,-4.0730486,9.474895,-16.052393,21.155622,-22.549942,19.565365,-13.658485,7.396241,-2.8590949,0.6125242,sad
1194,1.0,-4.335113,10.287117,-17.46824,22.994999,-24.378157,20.998058,-14.483187,7.6881866,-2.8706825,0.5771739,sad
1195,1.0,-7.3376484,29.378666,-73.01285,127.55075,-168.97495,174.10544,-139.03958,83.79249,-35.228607,7.812051,sad
1196,1.0,-4.192481,9.804768,-16.790054,22.37965,-24.020561,21.025719,-14.770291,8.0461035,-3.148687,0.67316663,sad
1197,1.0,-4.6891727,11.92022,-21.508997,29.756577,-32.769196,29.097149,-20.53045,11.08837,-4.225126,0.8648233,sad
1198,1.0,-4.44002,10.306772,-16.992443,21.816107,-22.535278,18.914347,-12.717453,6.5854664,-2.3922052,0.45765528,sad
1199,1.0,-4.1831446,9.518128,-15.689013,20.291712,-21.235737,18.101255,-12.42094,6.6273613,-2.52322,0.5199157,sad
1200,1.0,-4.624008,11.482337,-20.201363,27.437046,-29.805819,26.14125,-18.305092,9.850121,-3.7250009,0.75594133,sad
1201,1.0,-4.289671,9.863303,-16.355175,21.146162,-22.049505,18.761862,-12.780849,6.696808,-2.465343,0.4766849,sad
1202,1.0,-4.076783,9.29114,-15.542683,20.359726,-21.553196,18.606056,-12.939466,7.003436,-2.711696,0.57304305,sad
1203,1.0,-4.417667,10.530422,-17.923243,23.69539,-25.160603,21.622974,-14.872494,7.8870854,-2.9502285,0.59393173,sad
1204,1.0,-5.33013,14.613852,-27.343098,38.526066,-42.593483,37.375366,-25.677635,13.2163515,-4.5981307,0.8139784,sad
1205,1.0,-4.4451375,10.538221,-17.836184,23.476677,-24.827433,21.298504,-14.62775,7.7284956,-2.8646417,0.5627124,sad
1206,1.0,-6.4635468,20.966764,-44.685146,69.6848,-83.66771,78.55369,-57.145714,31.086256,-11.491427,2.1675947,sad
1207,1.0,-4.2912154,10.134301,-17.189287,22.63278,-24.051657,20.802671,-14.442127,7.7559533,-2.9466934,0.6008626,sad
1208,1.0,-4.82899,12.4370575,-22.488646,31.167633,-34.352455,30.416988,-21.387726,11.491888,-4.301929,0.8523352,sad
1210,1.0,-3.9493773,8.510074,-13.350563,16.760952,-17.38223,15.018548,-10.658657,5.9939623,-2.3943043,0.5135173,exc
1212,1.0,-4.2810483,9.965097,-16.527462,21.330015,-22.087576,18.47834,-12.329414,6.3284054,-2.2442727,0.41831255,exc
1213,1.0,-3.7260008,7.665845,-11.65598,14.346615,-14.698125,12.632702,-8.970454,5.094788,-2.1110702,0.49075103,exc
1214,1.0,-3.9695039,8.534015,-13.2672825,16.438738,-16.779898,14.210448,-9.819773,5.3024387,-2.0107014,0.41205174,exc
1215,1.0,-5.656681,17.94629,-39.727615,65.58063,-83.53957,83.31486,-64.47675,37.321846,-14.673557,2.9653506,exc
1216,1.0,-4.069346,8.850036,-13.819212,17.192413,-17.652205,15.065931,-10.523536,5.763728,-2.2440748,0.47797033,exc
1217,1.0,-4.3868284,10.544767,-18.169401,24.2826,-26.006483,22.53402,-15.632458,8.360348,-3.1740487,0.66494906,exc
1218,1.0,-4.576311,11.059879,-18.647442,24.287811,-25.494884,21.789856,-14.924416,7.812355,-2.8231933,0.54357034,exc
1220,1.0,-5.257068,14.337011,-26.840313,37.911324,-41.964622,36.795815,-25.237085,12.998297,-4.549602,0.81415063,exc
1222,1.0,-5.005675,13.04503,-23.559118,32.506897,-35.570717,31.174788,-21.632805,11.411615,-4.141352,0.7806919,exc
1223,1.0,-4.947298,12.807275,-22.847847,30.942848,-33.05093,28.119883,-18.767492,9.383574,-3.1663957,0.5481258,exc
1224,1.0,2477.368,-13280.618,34694.89,-57776.066,67027.39,-55353.305,31582.848,-11183.181,1704.523,118.97759,exc
1225,1.0,-7.85914,29.14592,-67.78764,111.84675,-139.3044,134.10153,-99.12524,54.036022,-19.578218,3.543649,exc
1227,1.0,9.505681,-43.582836,75.395706,-55.318157,-30.094755,132.19539,-180.93501,148.87737,-74.27817,17.625595,exc
1230,1.0,-3.9046373,5.996855,-1.8893261,-10.539406,26.118294,-35.405083,32.74011,-21.097507,8.744306,-1.764498,exc
1231,1.0,-5.2306266,14.105465,-25.902676,35.93232,-39.352367,34.418198,-23.689415,12.229948,-4.253214,0.7555986,exc
1232,1.0,-5.3901854,14.801603,-27.63173,38.942383,-43.219448,38.19191,-26.536709,13.873806,-4.90286,0.87686884,exc
1233,1.0,-16.063791,72.29708,-180.48781,307.0012,-388.31967,377.51843,-280.92157,153.15668,-54.805576,9.6172,exc
1234,1.0,-13.041353,54.829422,-132.46716,221.15115,-276.69965,267.87338,-199.68536,109.65327,-39.85434,7.231815,exc
1235,1.0,-4.275457,9.762452,-15.89236,20.277412,-21.012005,17.856308,-12.198169,6.447564,-2.4227374,0.49423206,exc
1236,1.0,-4.818111,12.251555,-21.658504,29.331207,-31.592503,27.32157,-18.71759,9.72942,-3.477489,0.6560803,exc
1244,1.0,-4.471135,10.737872,-18.43073,24.648294,-26.495876,23.081627,-16.123508,8.717823,-3.3200512,0.6710233,exc
1245,1.0,-5.0205545,13.260405,-24.347965,34.16094,-38.055973,34.041668,-24.172096,13.109146,-4.93908,0.9786193,exc
1246,1.0,-4.444429,10.566334,-17.855288,23.545895,-25.038538,21.623734,-14.979279,8.023407,-3.0044048,0.5940748,exc
1247,1.0,-5.33066,14.792297,-28.045584,40.10598,-45.16661,40.595917,-28.766815,15.4021015,-5.6419463,1.0750275,exc
1248,1.0,-5.370308,14.732364,-27.409779,38.455013,-42.575607,37.666832,-26.244314,13.733319,-4.8448353,0.8680285,exc
1249,1.0,28.695072,-173.93951,478.16724,-838.70514,1056.9011,-996.56165,695.72424,-336.49478,95.848816,-10.345653,exc
1251,1.0,-4.8032894,12.113155,-21.148895,28.201231,-29.940327,25.568592,-17.312468,8.886745,-3.1252477,0.5785768,exc
1252,1.0,-5.69325,16.47791,-31.999535,46.231064,-52.047012,46.31205,-32.11728,16.575502,-5.7419806,1.0114821,exc
1253,1.0,-4.3345346,10.248736,-17.486946,23.304111,-25.092707,22.051735,-15.61359,8.5967655,-3.3702316,0.7107361,exc
1254,1.0,-5.4485426,15.178478,-28.643932,40.558422,-45.023293,39.67102,-27.349693,14.089918,-4.8845387,0.85848385,exc
1262,1.0,-5.176363,13.984354,-26.10994,37.118893,-41.726032,37.48539,-26.644371,14.439245,-5.4233556,1.066668,exc
1268,1.0,-5.4204044,15.05691,-28.465088,40.59156,-45.585472,40.827812,-28.813307,15.353952,-5.5771604,1.0399622,exc
1282,1.0,-4.542665,10.911982,-18.59347,24.537018,-25.930063,22.167902,-15.1114855,7.8759604,-2.8479352,0.5372507,sad
1283,1.0,-4.369272,10.105936,-16.966137,22.703117,-24.744036,22.077246,-16.06948,9.268001,-3.833627,0.8357828,sad
1284,1.0,-3.6366477,7.901224,-12.787089,16.436024,-17.353352,15.07278,-10.746853,6.0218973,-2.4709313,0.5771043,sad
1286,1.0,-4.5530686,11.056961,-19.276104,26.1987,-28.443478,24.872917,-17.388865,9.412006,-3.5870476,0.7153745,ang
1289,1.0,-218.26944,1084.7223,-2722.0288,4619.299,-5894.56,5887.627,-4602.086,2702.9827,-1071.4308,212.7399,ang
1292,1.0,61.53004,-347.9216,946.81244,-1696.9835,2233.6511,-2243.399,1720.4281,-971.3889,363.85843,-67.59191,ang
1293,1.0,-5.432013,15.029859,-28.183748,39.692677,-43.808502,38.335964,-26.218487,13.379927,-4.579781,0.788691,ang
1294,1.0,-5.0518174,12.91948,-22.329653,28.964155,-29.301441,23.168068,-13.863135,5.755164,-1.3469466,0.08790009,ang
1295,1.0,-8.313937,32.800014,-80.589615,138.98805,-178.92151,176.11781,-131.87802,72.321495,-26.255821,4.748434,ang
1298,1.0,-17.488064,80.069275,-202.05759,346.4115,-438.93866,423.41425,-309.69138,164.80878,-57.24648,9.695795,ang
1301,1.0,-5.2912517,14.28151,-25.995852,35.268097,-37.08789,30.497158,-19.288025,8.927483,-2.7004156,0.39813623,ang
1302,1.0,-4.4605126,10.497778,-17.36861,22.360025,-23.289494,19.775822,-13.424391,6.9328623,-2.4414124,0.440847,ang
1307,1.0,-4.89474,12.430832,-21.96948,29.938152,-32.57598,28.497204,-19.859894,10.616915,-3.9215767,0.7470276,ang
1308,1.0,-4.59491,10.689946,-16.656078,19.04926,-16.28743,9.885487,-3.3417883,-0.43867874,1.1021078,-0.4069023,ang
1309,1.0,30.071638,-169.7272,451.04346,-783.89026,991.99097,-947.94885,680.2569,-348.30817,111.14798,-15.509668,sad
1310,1.0,-4.5316606,10.76072,-17.922932,23.104233,-23.900192,20.006573,-13.322112,6.752475,-2.3509433,0.42167723,ang
1313,1.0,-4.7108803,11.534451,-19.49361,25.23579,-26.081957,21.661793,-14.13611,6.8674917,-2.2344174,0.37296847,ang
1314,1.0,-4.329108,10.049,-16.548851,21.325777,-22.321518,19.164957,-13.316574,7.182041,-2.7272816,0.56161624,ang
1315,1.0,-4.824295,12.058724,-20.697727,26.930494,-27.605951,22.42099,-14.079941,6.457512,-1.9122503,0.26339924,ang
1317,1.0,-5.4623637,15.17187,-28.373787,39.56673,-42.924526,36.612587,-24.158651,11.729213,-3.7500129,0.5938046,ang
1318,1.0,-4.641277,11.46867,-19.955202,26.82711,-28.838457,25.015224,-17.285826,9.158464,-3.3824162,0.6629364,ang
